#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.20,5.00
2,1000,0.19,10.31
4,1000,0.19,20.73
8,1000,0.19,41.44
16,1000,0.19,82.47
32,1000,0.23,140.13
64,1000,0.23,282.60
128,1000,0.31,411.15
256,1000,0.33,771.06
512,1000,0.36,1405.50
1024,1000,0.49,2101.52
2048,1000,0.74,2751.61
4096,1000,1.12,3669.71
8192,1000,1.85,4418.14
16384,1000,2.93,5583.40
32768,1000,4.72,6947.00
65536,640,8.10,8090.46
131072,320,14.50,9042.56
262144,160,13.78,19029.99
524288,80,28.83,18183.47
1048576,40,65.65,15972.85
2097152,20,149.46,14031.15
4194304,10,344.31,12181.73
8388608,5,887.99,9446.77
16777216,2,2305.95,7275.61
33554432,1,5211.83,6438.13
67108864,1,10463.78,6413.44
134217728,1,20900.73,6421.68
268435456,1,41796.37,6422.46
