numproc,exec-time,init-time
23,4.44252e-05,1.43e-07
23,6.96186e-05,1.6e-07
23,6.20739e-05,1.7e-07
23,4.15156e-05,1.32e-07
23,4.405e-05,1.43e-07
23,7.66273e-05,1.97e-07
23,5.6145e-05,1.41e-07
23,4.78773e-05,1.97e-07
23,6.73501e-05,1.04e-07
23,2.9555e-05,1.23e-07
