#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,0.99,4.04
8,1000,0.99,8.10
16,1000,0.99,16.16
32,1000,1.01,31.71
64,1000,1.16,55.20
128,1000,1.20,106.45
256,1000,1.42,180.37
512,1000,1.49,343.76
1024,1000,1.66,616.63
2048,1000,2.32,882.39
4096,1000,3.19,1285.70
8192,1000,4.58,1787.94
16384,1000,6.43,2546.29
32768,1000,8.59,3815.67
65536,640,12.43,5274.49
131072,320,18.76,6986.06
262144,160,32.66,8027.41
524288,80,55.52,9443.38
1048576,40,98.40,10656.26
2097152,20,182.33,11501.76
4194304,10,352.86,11886.68
8388608,5,693.48,12096.45
16777216,2,1382.89,12132.02
33554432,1,2764.09,12139.41
67108864,1,5504.12,12192.48
134217728,1,11017.78,12181.92
268435456,1,22048.68,12174.67
