#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,0.99,4.02
8,1000,0.99,8.11
16,1000,0.99,16.16
32,1000,1.01,31.78
64,1000,1.16,55.21
128,1000,1.20,106.49
256,1000,1.42,179.67
512,1000,1.49,343.62
1024,1000,1.66,617.28
2048,1000,2.32,883.21
4096,1000,3.18,1286.26
8192,1000,4.46,1835.49
16384,1000,6.26,2617.69
32768,1000,8.43,3888.66
65536,640,12.42,5275.23
131072,320,18.81,6967.20
262144,160,32.53,8057.54
524288,80,54.04,9701.70
1048576,40,96.97,10813.64
2097152,20,182.51,11490.60
4194304,10,352.88,11885.99
8388608,5,692.54,12112.80
16777216,2,1379.32,12163.39
33554432,1,2754.01,12183.84
67108864,1,5508.13,12183.59
134217728,1,11030.95,12167.38
268435456,1,22048.44,12174.80
