pre.send,main.matrix,remain.matrix,total.comput,total
0.00777235,0.322952,0.0291929,0.352145,0.359917
0.00774493,0.321505,0.0291687,0.350674,0.358419
0.0072439,0.325513,0.0288627,0.354376,0.36162
0.00788974,0.32655,0.0295053,0.356055,0.363945
0.00791288,0.326692,0.02955,0.356242,0.364155
0.00742156,0.326579,0.0290783,0.355657,0.363079
0.00793342,0.325172,0.0295473,0.354719,0.362652
0.00789155,0.326453,0.0295418,0.355995,0.363887
0.00727152,0.319726,0.0286069,0.348333,0.355604
0.00786408,0.321456,0.0291889,0.350645,0.358509
