pre.send,main.matrix,remain.matrix,total.comput,total
0.00770267,0.161198,0.0145807,0.175779,0.183482
0.00725324,0.160507,0.0141895,0.174696,0.181949
0.00779663,0.161435,0.0146389,0.176074,0.183871
0.00783937,0.162067,0.0146974,0.176764,0.184603
0.00771827,0.16156,0.0145679,0.176128,0.183846
0.00772354,0.160952,0.0145356,0.175488,0.183211
0.00719069,0.161681,0.0140841,0.175765,0.182955
0.00769641,0.159477,0.01448,0.173957,0.181653
0.00772781,0.163343,0.0148017,0.178145,0.185873
0.00771158,0.160029,0.014533,0.174562,0.182274
