numproc,exec-time,init-time
48,7.09387e-05,1.84e-07
48,7.11856e-05,1.32e-07
48,7.07555e-05,1.03e-07
48,7.06666e-05,1.32e-07
48,7.08801e-05,1.54e-07
48,7.10538e-05,1.2e-07
48,7.07988e-05,1.41e-07
48,7.05792e-05,1.42e-07
48,7.06233e-05,1.71e-07
48,7.07031e-05,1.08e-07
