#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.63
2,1000,0.27,7.29
4,1000,0.28,14.49
8,1000,0.27,29.13
16,1000,0.29,54.26
32,1000,0.30,107.42
64,1000,0.35,184.08
128,1000,0.39,325.35
256,1000,0.46,554.06
512,1000,0.62,829.13
1024,1000,0.65,1566.69
2048,1000,0.92,2225.41
4096,1000,1.78,2299.68
8192,1000,2.16,3794.63
16384,1000,2.68,6116.72
32768,1000,3.84,8533.70
65536,640,5.53,11845.54
131072,320,10.77,12168.01
262144,160,19.47,13464.00
524288,80,39.47,13281.55
1048576,40,97.68,10735.19
2097152,20,203.90,10285.36
4194304,10,490.66,8548.32
8388608,5,1528.28,5488.94
16777216,2,3737.97,4488.33
33554432,1,7513.17,4466.08
67108864,1,14957.74,4486.56
134217728,1,29828.87,4499.59
268435456,1,59635.16,4501.29
