#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.76
2,1000,0.27,7.43
4,1000,0.27,14.99
8,1000,0.27,29.90
16,1000,0.30,53.85
32,1000,0.29,111.40
64,1000,0.33,193.21
128,1000,0.38,339.68
256,1000,0.45,568.64
512,1000,0.59,869.48
1024,1000,0.69,1480.70
2048,1000,0.83,2465.43
4096,1000,1.72,2381.81
8192,1000,1.96,4177.76
16384,1000,2.53,6468.62
32768,1000,3.80,8617.19
65536,640,5.29,12395.48
131072,320,10.15,12919.28
262144,160,18.53,14150.43
524288,80,38.41,13648.77
1048576,40,93.92,11164.40
2097152,20,210.70,9953.20
4194304,10,486.40,8623.09
8388608,5,1524.80,5501.43
16777216,2,3744.11,4480.96
33554432,1,7475.08,4488.84
67108864,1,14997.58,4474.65
134217728,1,29836.59,4498.43
268435456,1,59687.10,4497.38
