#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.75
2,1000,0.27,7.52
4,1000,0.27,15.04
8,1000,0.27,29.96
16,1000,0.29,54.66
32,1000,0.29,109.44
64,1000,0.33,195.21
128,1000,0.38,334.36
256,1000,0.44,576.14
512,1000,0.61,844.28
1024,1000,0.70,1468.33
2048,1000,0.88,2336.81
4096,1000,1.72,2387.14
8192,1000,2.02,4049.66
16384,1000,2.55,6430.45
32768,1000,3.58,9143.70
65536,640,5.48,11961.31
131072,320,9.44,13881.13
262144,160,18.46,14198.19
524288,80,38.06,13774.29
1048576,40,95.38,10993.84
2097152,20,209.60,10005.58
4194304,10,497.34,8433.54
8388608,5,1507.25,5565.49
16777216,2,3725.96,4502.79
33554432,1,7455.77,4500.47
67108864,1,14956.37,4486.98
134217728,1,29828.64,4499.63
268435456,1,59629.94,4501.69
