#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.77
2,1000,0.27,7.50
4,1000,0.27,14.94
8,1000,0.27,29.93
16,1000,0.28,56.44
32,1000,0.28,115.88
64,1000,0.33,195.85
128,1000,0.38,336.92
256,1000,0.45,572.74
512,1000,0.59,869.79
1024,1000,0.72,1427.15
2048,1000,0.88,2331.12
4096,1000,1.74,2359.22
8192,1000,2.05,4000.19
16384,1000,2.62,6264.66
32768,1000,3.59,9133.99
65536,640,5.12,12805.66
131072,320,9.24,14187.39
262144,160,17.64,14862.58
524288,80,38.97,13453.81
1048576,40,95.18,11017.16
2097152,20,209.28,10020.58
4194304,10,501.23,8367.96
8388608,5,1525.39,5499.30
16777216,2,3722.25,4507.28
33554432,1,7472.42,4490.44
67108864,1,14941.73,4491.37
134217728,1,29890.05,4490.38
268435456,1,59608.09,4503.34
