#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.65
2,1000,0.28,7.20
4,1000,0.29,13.91
8,1000,0.29,28.00
16,1000,0.30,53.75
32,1000,0.30,106.02
64,1000,0.35,184.72
128,1000,0.38,335.03
256,1000,0.45,565.22
512,1000,0.60,848.23
1024,1000,0.69,1487.30
2048,1000,0.87,2355.74
4096,1000,1.77,2313.55
8192,1000,2.17,3770.35
16384,1000,2.71,6050.03
32768,1000,3.97,8263.83
65536,640,5.55,11816.69
131072,320,10.64,12314.58
262144,160,19.29,13588.04
524288,80,40.15,13059.03
1048576,40,98.81,10611.96
2097152,20,213.09,9841.49
4194304,10,495.93,8457.39
8388608,5,1527.81,5490.62
16777216,2,3716.10,4514.74
33554432,1,7470.30,4491.71
67108864,1,14928.42,4495.38
134217728,1,29907.82,4487.71
268435456,1,59705.74,4495.97
