#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.72
2,1000,0.27,7.47
4,1000,0.28,14.54
8,1000,0.27,29.96
16,1000,0.29,54.99
32,1000,0.29,110.58
64,1000,0.32,198.73
128,1000,0.38,334.99
256,1000,0.44,577.49
512,1000,0.60,857.14
1024,1000,0.64,1592.95
2048,1000,0.82,2509.74
4096,1000,1.67,2446.06
8192,1000,2.02,4057.10
16384,1000,2.59,6331.67
32768,1000,3.62,9046.48
65536,640,5.18,12658.97
131072,320,10.14,12928.34
262144,160,18.64,14065.92
524288,80,39.56,13253.69
1048576,40,95.44,10987.32
2097152,20,210.72,9952.51
4194304,10,489.29,8572.17
8388608,5,1514.01,5540.67
16777216,2,3718.68,4511.61
33554432,1,7461.25,4497.16
67108864,1,14936.38,4492.98
134217728,1,29865.63,4494.05
268435456,1,59537.51,4508.68
