#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.52
2,1000,0.28,7.07
4,1000,0.28,14.21
8,1000,0.28,28.31
16,1000,0.31,52.17
32,1000,0.31,101.93
64,1000,0.34,190.08
128,1000,0.39,330.50
256,1000,0.47,549.79
512,1000,0.62,821.69
1024,1000,0.70,1459.00
2048,1000,0.87,2349.96
4096,1000,1.74,2352.46
8192,1000,2.06,3978.17
16384,1000,2.68,6121.41
32768,1000,3.79,8656.42
65536,640,5.47,11973.14
131072,320,10.42,12582.01
262144,160,19.39,13520.20
524288,80,40.20,13040.61
1048576,40,98.24,10673.68
2097152,20,217.93,9622.95
4194304,10,491.83,8527.89
8388608,5,1523.25,5507.06
16777216,2,3727.82,4500.54
33554432,1,7488.89,4480.56
67108864,1,14994.49,4475.57
134217728,1,29961.27,4479.71
268435456,1,59713.09,4495.42
