#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.60
2,1000,0.28,7.20
4,1000,0.28,14.40
8,1000,0.28,28.98
16,1000,0.30,52.56
32,1000,0.31,104.39
64,1000,0.34,189.77
128,1000,0.39,328.69
256,1000,0.45,569.91
512,1000,0.63,814.12
1024,1000,0.71,1445.95
2048,1000,0.91,2262.06
4096,1000,1.75,2345.99
8192,1000,2.15,3811.30
16384,1000,2.75,5956.74
32768,1000,3.68,8893.11
65536,640,5.34,12269.49
131072,320,10.93,11990.42
262144,160,19.42,13500.26
524288,80,40.32,13003.81
1048576,40,98.99,10592.57
2097152,20,216.34,9693.57
4194304,10,482.81,8687.35
8388608,5,1510.71,5552.75
16777216,2,3739.97,4485.92
33554432,1,7459.65,4498.13
67108864,1,14970.29,4482.80
134217728,1,29904.36,4488.23
268435456,1,59629.36,4501.73
