#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.60
2,1000,0.28,7.26
4,1000,0.27,14.61
8,1000,0.27,29.19
16,1000,0.30,53.12
32,1000,0.31,103.71
64,1000,0.34,186.74
128,1000,0.39,329.61
256,1000,0.47,549.66
512,1000,0.62,824.26
1024,1000,0.70,1470.56
2048,1000,0.86,2383.18
4096,1000,1.80,2280.07
8192,1000,2.19,3734.05
16384,1000,2.71,6040.01
32768,1000,3.88,8436.14
65536,640,5.53,11849.25
131072,320,10.70,12247.44
262144,160,19.40,13512.73
524288,80,40.18,13048.04
1048576,40,97.95,10705.27
2097152,20,215.84,9716.05
4194304,10,490.59,8549.56
8388608,5,1513.49,5542.56
16777216,2,3738.46,4487.73
33554432,1,7460.44,4497.65
67108864,1,14947.48,4489.64
134217728,1,29884.15,4491.27
268435456,1,59581.21,4505.37
