#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.53
2,1000,0.28,7.06
4,1000,0.28,14.19
8,1000,0.28,28.48
16,1000,0.30,52.60
32,1000,0.31,103.00
64,1000,0.35,185.02
128,1000,0.40,323.00
256,1000,0.46,554.36
512,1000,0.62,828.27
1024,1000,0.70,1460.47
2048,1000,0.84,2432.16
4096,1000,1.77,2311.62
8192,1000,2.16,3786.46
16384,1000,2.71,6038.51
32768,1000,3.92,8364.02
65536,640,5.50,11910.36
131072,320,10.44,12552.59
262144,160,19.50,13441.80
524288,80,40.42,12970.37
1048576,40,98.05,10694.61
2097152,20,195.04,10752.65
4194304,10,488.67,8583.12
8388608,5,1517.65,5527.37
16777216,2,3715.38,4515.62
33554432,1,7482.40,4484.45
67108864,1,14936.97,4492.80
134217728,1,29869.61,4493.45
268435456,1,59671.04,4498.59
