#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.26,0.00
1,1000,0.29,3.48
2,1000,0.28,7.06
4,1000,0.28,14.07
8,1000,0.28,28.16
16,1000,0.31,51.54
32,1000,0.30,106.85
64,1000,0.34,190.72
128,1000,0.38,336.70
256,1000,0.45,568.85
512,1000,0.62,826.11
1024,1000,0.72,1412.72
2048,1000,0.87,2367.08
4096,1000,1.76,2331.74
8192,1000,2.11,3890.15
16384,1000,2.60,6290.41
32768,1000,3.78,8674.75
65536,640,5.24,12503.47
131072,320,10.77,12167.70
262144,160,19.38,13523.26
524288,80,41.35,12679.62
1048576,40,97.52,10752.85
2097152,20,188.28,11138.63
4194304,10,491.86,8527.42
8388608,5,1513.79,5541.44
16777216,2,3723.20,4506.13
33554432,1,7465.59,4494.55
67108864,1,14923.11,4496.98
134217728,1,29844.46,4497.24
268435456,1,59684.87,4497.55
