#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.75
2,1000,0.27,7.54
4,1000,0.27,15.04
8,1000,0.26,30.48
16,1000,0.28,56.68
32,1000,0.29,109.70
64,1000,0.33,196.26
128,1000,0.34,381.40
256,1000,0.40,644.36
512,1000,0.61,840.51
1024,1000,0.69,1473.72
2048,1000,0.82,2493.62
4096,1000,1.70,2412.58
8192,1000,2.03,4025.87
16384,1000,2.49,6567.97
32768,1000,3.68,8896.43
65536,640,4.99,13124.54
131072,320,9.84,13322.46
262144,160,18.63,14071.20
524288,80,40.14,13061.16
1048576,40,96.46,10870.83
2097152,20,209.56,10007.56
4194304,10,494.47,8482.45
8388608,5,1521.46,5513.52
16777216,2,3720.53,4509.37
33554432,1,7491.53,4478.98
67108864,1,14960.20,4485.83
134217728,1,29841.22,4497.73
268435456,1,59674.44,4498.33
