#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.26,0.00
1,1000,0.29,3.49
2,1000,0.29,6.99
4,1000,0.29,13.92
8,1000,0.29,27.81
16,1000,0.31,52.21
32,1000,0.31,102.26
64,1000,0.34,190.87
128,1000,0.39,326.54
256,1000,0.47,539.87
512,1000,0.63,816.40
1024,1000,0.73,1398.55
2048,1000,0.87,2347.19
4096,1000,1.82,2253.46
8192,1000,2.09,3927.99
16384,1000,2.75,5948.35
32768,1000,3.73,8777.02
65536,640,5.92,11076.26
131072,320,9.37,13985.15
262144,160,19.49,13450.74
524288,80,39.84,13160.62
1048576,40,98.78,10615.47
2097152,20,215.86,9715.19
4194304,10,489.33,8571.46
8388608,5,1519.12,5522.01
16777216,2,3717.04,4513.60
33554432,1,7467.07,4493.66
67108864,1,14966.12,4484.05
134217728,1,29806.85,4502.92
268435456,1,59617.52,4502.63
