#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.67
2,1000,0.27,7.32
4,1000,0.27,14.66
8,1000,0.27,29.12
16,1000,0.29,54.64
32,1000,0.29,109.53
64,1000,0.34,190.73
128,1000,0.38,339.32
256,1000,0.44,587.50
512,1000,0.60,849.84
1024,1000,0.67,1517.08
2048,1000,0.86,2373.61
4096,1000,1.67,2459.05
8192,1000,1.97,4161.29
16384,1000,2.58,6352.46
32768,1000,3.63,9034.17
65536,640,5.22,12552.21
131072,320,10.47,12513.49
262144,160,18.60,14096.65
524288,80,39.77,13182.18
1048576,40,95.66,10961.13
2097152,20,211.96,9894.10
4194304,10,487.92,8596.28
8388608,5,1510.45,5553.72
16777216,2,3733.26,4493.99
33554432,1,7460.88,4497.38
67108864,1,14906.68,4501.93
134217728,1,29834.52,4498.74
268435456,1,59672.80,4498.46
