#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.27,3.65
2,1000,0.27,7.29
4,1000,0.28,14.27
8,1000,0.27,29.48
16,1000,0.29,55.05
32,1000,0.29,109.89
64,1000,0.33,194.84
128,1000,0.38,339.65
256,1000,0.41,625.55
512,1000,0.60,855.16
1024,1000,0.69,1487.76
2048,1000,0.84,2432.59
4096,1000,1.70,2414.54
8192,1000,2.04,4024.71
16384,1000,2.54,6439.08
32768,1000,3.67,8924.41
65536,640,5.19,12638.49
131072,320,10.21,12838.59
262144,160,18.36,14279.73
524288,80,38.47,13627.38
1048576,40,94.75,11066.85
2097152,20,210.95,9941.57
4194304,10,488.41,8587.63
8388608,5,1505.54,5571.83
16777216,2,3714.16,4517.09
33554432,1,7505.08,4470.90
67108864,1,14933.49,4493.85
134217728,1,29838.82,4498.09
268435456,1,59567.25,4506.43
