#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.55
2,1000,0.28,7.08
4,1000,0.28,14.08
8,1000,0.29,27.76
16,1000,0.30,54.03
32,1000,0.30,107.36
64,1000,0.34,187.15
128,1000,0.39,324.23
256,1000,0.45,572.96
512,1000,0.62,829.45
1024,1000,0.71,1450.29
2048,1000,0.88,2316.14
4096,1000,1.82,2246.05
8192,1000,2.12,3864.93
16384,1000,2.68,6106.30
32768,1000,3.82,8567.83
65536,640,5.31,12350.17
131072,320,10.57,12394.75
262144,160,19.44,13485.28
524288,80,39.61,13235.55
1048576,40,98.04,10695.50
2097152,20,216.07,9706.04
4194304,10,488.28,8589.92
8388608,5,1510.62,5553.08
16777216,2,3737.72,4488.62
33554432,1,7455.82,4500.43
67108864,1,14949.87,4488.93
134217728,1,29775.37,4507.68
268435456,1,59587.79,4504.87
