#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.52
2,1000,0.29,6.80
4,1000,0.29,13.96
8,1000,0.28,28.38
16,1000,0.31,52.15
32,1000,0.30,105.44
64,1000,0.34,187.62
128,1000,0.38,333.29
256,1000,0.46,561.26
512,1000,0.61,838.19
1024,1000,0.73,1409.01
2048,1000,0.87,2363.47
4096,1000,1.80,2278.59
8192,1000,2.11,3886.93
16384,1000,2.75,5947.27
32768,1000,3.78,8678.44
65536,640,5.60,11705.56
131072,320,10.17,12887.83
262144,160,19.52,13431.54
524288,80,40.68,12886.59
1048576,40,99.86,10500.17
2097152,20,219.24,9565.70
4194304,10,496.25,8451.93
8388608,5,1520.36,5517.52
16777216,2,3733.92,4493.19
33554432,1,7469.02,4492.48
67108864,1,14957.21,4486.72
134217728,1,29832.39,4499.06
268435456,1,59713.47,4495.39
