#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.27,3.75
2,1000,0.27,7.51
4,1000,0.27,14.99
8,1000,0.27,29.78
16,1000,0.30,54.07
32,1000,0.29,111.66
64,1000,0.32,198.49
128,1000,0.38,339.69
256,1000,0.44,588.19
512,1000,0.59,874.86
1024,1000,0.67,1539.02
2048,1000,0.88,2337.69
4096,1000,1.69,2426.97
8192,1000,1.96,4189.14
16384,1000,2.44,6701.71
32768,1000,3.91,8382.25
65536,640,5.43,12064.70
131072,320,10.70,12245.44
262144,160,19.29,13590.40
524288,80,41.03,12776.68
1048576,40,97.78,10723.45
2097152,20,218.30,9606.72
4194304,10,482.48,8693.16
8388608,5,1518.59,5523.95
16777216,2,3712.80,4518.75
33554432,1,7502.72,4472.30
67108864,1,14976.82,4480.85
134217728,1,29833.97,4498.82
268435456,1,59639.52,4500.97
