#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.74
2,1000,0.27,7.29
4,1000,0.27,14.93
8,1000,0.27,29.77
16,1000,0.28,57.33
32,1000,0.29,112.01
64,1000,0.31,203.21
128,1000,0.36,354.46
256,1000,0.45,568.35
512,1000,0.61,844.28
1024,1000,0.69,1479.41
2048,1000,0.86,2369.44
4096,1000,1.70,2404.53
8192,1000,2.04,4012.48
16384,1000,2.51,6516.12
32768,1000,3.76,8724.95
65536,640,5.36,12223.37
131072,320,9.95,13179.38
262144,160,18.82,13926.05
524288,80,39.56,13252.75
1048576,40,94.54,11091.06
2097152,20,210.70,9953.11
4194304,10,486.46,8622.08
8388608,5,1507.66,5564.00
16777216,2,3733.83,4493.31
33554432,1,7507.06,4469.72
67108864,1,14955.59,4487.21
134217728,1,29901.96,4488.59
268435456,1,59601.32,4503.85
