numproc,exec-time,init-time
19,1.72436e-05,1.02e-07
19,1.77736e-05,1.22e-07
19,1.75916e-05,1.5e-07
19,1.80222e-05,1.14e-07
19,1.73006e-05,1.21e-07
19,1.73108e-05,1.04e-07
19,1.72542e-05,1.04e-07
19,1.74253e-05,1.34e-07
19,1.7192e-05,9.6e-08
19,1.77253e-05,6.5e-08
