pre.send,main.matrix,remain.matrix,total.comput,total
0.00757847,0.197632,0.00968848,0.207321,0.214899
0.00808057,0.196295,0.0101637,0.206459,0.214539
0.00759611,0.196981,0.00968189,0.206663,0.214259
0.00807858,0.195798,0.0101516,0.205949,0.214028
0.00754053,0.196371,0.00968196,0.206053,0.213593
0.00753907,0.19723,0.00963342,0.206863,0.214402
0.00755521,0.19821,0.00968144,0.207891,0.215447
0.00754635,0.197279,0.00964718,0.206927,0.214473
0.00754385,0.196586,0.0096346,0.20622,0.213764
0.00811,0.199292,0.0102439,0.209536,0.217646
