numproc,exec-time,init-time
39,6.52786e-05,1.06e-07
39,6.44992e-05,1.29e-07
39,6.43114e-05,1.37e-07
39,6.59266e-05,1.41e-07
39,6.45147e-05,1.17e-07
39,6.43741e-05,8.2e-08
39,6.5649e-05,1.43e-07
39,6.5504e-05,1.28e-07
39,6.45259e-05,6.4e-08
39,6.58269e-05,1.12e-07
