pre.send,main.matrix,remain.matrix,total.comput,total
0.00776897,0.157829,0.00776926,0.165598,0.173367
0.00777735,0.157197,0.00777769,0.164974,0.172752
0.00778543,0.163924,0.00778585,0.17171,0.179495
0.00834824,0.157335,0.00834853,0.165684,0.174032
0.00827845,0.159017,0.00827876,0.167295,0.175574
0.00769654,0.156926,0.00769674,0.164622,0.172319
0.0076549,0.158207,0.00765516,0.165862,0.173517
0.00769211,0.156661,0.00769233,0.164353,0.172045
0.00782589,0.159341,0.00782616,0.167168,0.174993
0.00772279,0.157272,0.00772337,0.164995,0.172718
