#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.39,2.55
2,1000,0.39,5.11
4,1000,0.39,10.24
8,1000,0.39,20.52
16,1000,0.39,41.07
32,1000,0.56,57.11
64,1000,0.56,114.88
128,1000,0.89,144.07
256,1000,0.94,272.90
512,1000,1.12,458.98
1024,1000,1.33,772.82
2048,1000,2.10,976.10
4096,1000,2.97,1378.87
8192,1000,4.79,1709.58
16384,1000,7.19,2278.74
32768,1000,12.78,2563.35
65536,640,23.95,2736.40
131072,320,44.67,2934.14
262144,160,14.53,18045.88
524288,80,25.40,20642.31
1048576,40,52.87,19833.42
2097152,20,139.25,15059.95
4194304,10,290.15,14455.82
8388608,5,601.51,13945.82
16777216,2,1852.49,9056.56
33554432,1,5540.60,6056.10
67108864,1,11734.72,5718.83
134217728,1,23541.09,5701.42
268435456,1,47658.50,5632.48
