#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.40,2.48
2,1000,0.40,5.01
4,1000,0.40,10.08
8,1000,0.40,20.03
16,1000,0.40,40.12
32,1000,0.55,57.92
64,1000,0.56,115.25
128,1000,0.87,147.12
256,1000,0.94,271.99
512,1000,1.14,450.01
1024,1000,1.31,784.44
2048,1000,2.09,980.22
4096,1000,2.97,1378.41
8192,1000,4.75,1723.71
16384,1000,7.14,2294.91
32768,1000,12.90,2541.13
65536,640,26.75,2449.79
131072,320,48.99,2675.54
262144,160,15.14,17313.84
524288,80,26.67,19656.39
1048576,40,53.61,19561.03
2097152,20,142.33,14734.35
4194304,10,290.16,14455.17
8388608,5,612.67,13691.79
16777216,2,1863.58,9002.69
33554432,1,5458.06,6147.68
67108864,1,11725.39,5723.38
134217728,1,23484.20,5715.24
268435456,1,46957.86,5716.52
