#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.39,5.13
4,1000,0.39,10.31
8,1000,0.40,19.97
16,1000,0.39,41.09
32,1000,0.56,57.19
64,1000,0.55,115.35
128,1000,0.89,144.63
256,1000,0.94,271.88
512,1000,1.11,462.15
1024,1000,1.27,804.82
2048,1000,2.08,982.49
4096,1000,2.97,1378.10
8192,1000,4.78,1713.33
16384,1000,7.22,2268.57
32768,1000,12.92,2535.92
65536,640,24.00,2730.82
131072,320,45.68,2869.13
262144,160,13.20,19866.44
524288,80,22.99,22806.46
1048576,40,51.45,20378.64
2097152,20,137.34,15269.48
4194304,10,290.00,14462.97
8388608,5,607.71,13803.72
16777216,2,1886.26,8894.45
33554432,1,5478.47,6124.78
67108864,1,11727.00,5722.60
134217728,1,23484.77,5715.10
268435456,1,46931.62,5719.71
