#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.54
2,1000,0.39,5.12
4,1000,0.39,10.22
8,1000,0.41,19.48
16,1000,0.40,40.04
32,1000,0.57,56.63
64,1000,0.57,112.51
128,1000,0.88,144.97
256,1000,0.94,273.45
512,1000,1.12,457.54
1024,1000,1.30,784.69
2048,1000,2.09,981.91
4096,1000,2.98,1375.81
8192,1000,4.80,1706.92
16384,1000,7.23,2267.46
32768,1000,12.92,2535.25
65536,640,25.48,2571.79
131072,320,48.68,2692.28
262144,160,14.97,17516.00
524288,80,26.65,19672.01
1048576,40,55.76,18806.22
2097152,20,146.12,14352.10
4194304,10,299.48,14005.37
8388608,5,627.45,13369.44
16777216,2,1979.45,8475.68
33554432,1,5640.31,5949.04
67108864,1,12073.81,5558.22
134217728,1,24350.41,5511.93
268435456,1,48635.55,5519.33
