#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.39,2.54
2,1000,0.39,5.08
4,1000,0.39,10.14
8,1000,0.40,20.24
16,1000,0.39,40.66
32,1000,0.56,56.95
64,1000,0.57,112.88
128,1000,0.90,141.98
256,1000,0.91,280.79
512,1000,1.10,464.59
1024,1000,1.30,788.06
2048,1000,2.08,982.84
4096,1000,2.97,1378.58
8192,1000,4.79,1709.48
16384,1000,7.24,2262.84
32768,1000,13.00,2520.33
65536,640,24.46,2679.68
131072,320,46.82,2799.66
262144,160,13.13,19958.53
524288,80,22.91,22881.25
1048576,40,50.98,20567.13
2097152,20,136.72,15338.85
4194304,10,291.57,14385.21
8388608,5,607.70,13803.91
16777216,2,1904.85,8807.63
33554432,1,5540.64,6056.06
67108864,1,11990.30,5596.93
134217728,1,23589.23,5689.79
268435456,1,47228.70,5683.74
