#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.48
2,1000,0.39,5.10
4,1000,0.40,10.12
8,1000,0.39,20.33
16,1000,0.39,40.67
32,1000,0.57,56.20
64,1000,0.56,114.82
128,1000,0.88,145.42
256,1000,0.94,272.12
512,1000,1.11,460.75
1024,1000,1.24,824.79
2048,1000,2.10,976.70
4096,1000,2.99,1370.40
8192,1000,4.79,1710.13
16384,1000,7.23,2265.69
32768,1000,13.01,2519.14
65536,640,24.38,2687.86
131072,320,46.10,2843.30
262144,160,13.18,19882.22
524288,80,22.90,22899.07
1048576,40,50.32,20838.94
2097152,20,140.64,14911.49
4194304,10,292.92,14318.73
8388608,5,606.94,13821.12
16777216,2,1895.88,8849.29
33554432,1,5489.75,6112.20
67108864,1,11887.56,5645.30
134217728,1,23624.66,5681.26
268435456,1,47318.03,5673.01
