#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.46
2,1000,0.41,4.90
4,1000,0.40,10.03
8,1000,0.43,18.57
16,1000,0.40,40.05
32,1000,0.56,57.63
64,1000,0.56,113.64
128,1000,0.90,141.89
256,1000,0.94,271.44
512,1000,1.13,453.62
1024,1000,1.32,776.96
2048,1000,2.10,976.72
4096,1000,2.98,1375.66
8192,1000,4.81,1703.02
16384,1000,7.20,2277.06
32768,1000,13.63,2404.17
65536,640,25.52,2568.24
131072,320,45.71,2867.77
262144,160,14.56,18007.88
524288,80,25.47,20584.15
1048576,40,53.21,19705.18
2097152,20,144.49,14514.24
4194304,10,290.75,14425.99
8388608,5,602.49,13923.35
16777216,2,1901.52,8823.06
33554432,1,5431.18,6178.11
67108864,1,11737.57,5717.44
134217728,1,23495.08,5712.59
268435456,1,46956.96,5716.63
