#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.48
2,1000,0.39,5.13
4,1000,0.40,9.96
8,1000,0.40,20.13
16,1000,0.39,41.06
32,1000,0.55,57.91
64,1000,0.57,113.08
128,1000,0.87,147.78
256,1000,0.92,277.26
512,1000,1.13,453.08
1024,1000,1.34,765.37
2048,1000,2.13,961.60
4096,1000,3.08,1329.10
8192,1000,4.97,1649.55
16384,1000,7.86,2084.47
32768,1000,13.79,2375.44
65536,640,25.73,2547.30
131072,320,48.25,2716.24
262144,160,14.61,17942.26
524288,80,25.44,20611.32
1048576,40,53.28,19681.57
2097152,20,150.65,13920.23
4194304,10,288.84,14521.33
8388608,5,610.24,13746.48
16777216,2,1902.03,8820.69
33554432,1,5476.28,6127.23
67108864,1,11775.67,5698.94
134217728,1,23689.25,5665.76
268435456,1,47237.96,5682.62
