#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.39,2.57
2,1000,0.39,5.15
4,1000,0.39,10.38
8,1000,0.40,20.25
16,1000,0.39,41.15
32,1000,0.56,57.19
64,1000,0.54,117.95
128,1000,0.89,143.94
256,1000,0.93,275.94
512,1000,1.15,446.13
1024,1000,1.33,771.39
2048,1000,2.11,972.82
4096,1000,2.99,1371.86
8192,1000,4.79,1710.61
16384,1000,7.19,2277.38
32768,1000,13.76,2381.71
65536,640,25.67,2552.75
131072,320,48.58,2698.08
262144,160,14.41,18195.11
524288,80,25.54,20525.15
1048576,40,53.38,19642.36
2097152,20,140.93,14880.90
4194304,10,286.78,14625.57
8388608,5,598.70,14011.30
16777216,2,1905.33,8805.41
33554432,1,5510.40,6089.29
67108864,1,11734.14,5719.11
134217728,1,23542.76,5701.02
268435456,1,47009.70,5710.21
