#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.39,2.59
2,1000,0.39,5.15
4,1000,0.39,10.32
8,1000,0.39,20.66
16,1000,0.40,40.41
32,1000,0.56,57.55
64,1000,0.56,114.85
128,1000,0.87,146.81
256,1000,0.93,276.08
512,1000,1.14,448.41
1024,1000,1.33,769.67
2048,1000,2.11,970.86
4096,1000,2.99,1370.27
8192,1000,4.82,1700.64
16384,1000,7.21,2272.87
32768,1000,12.96,2528.36
65536,640,24.29,2697.98
131072,320,46.20,2837.13
262144,160,13.14,19945.57
524288,80,26.91,19484.61
1048576,40,54.94,19084.60
2097152,20,141.38,14833.66
4194304,10,290.51,14437.89
8388608,5,601.97,13935.17
16777216,2,1870.65,8968.68
33554432,1,5498.84,6102.10
67108864,1,11783.39,5695.21
134217728,1,23563.27,5696.06
268435456,1,47191.67,5688.20
