numproc,exec-time,init-time
18,5.51545e-05,2.41e-07
18,5.32981e-05,1.53e-07
18,5.26043e-05,2.01e-07
18,6.10387e-05,1.88e-07
18,5.19109e-05,1.84e-07
18,5.46896e-05,1.55e-07
18,5.17974e-05,1.38e-07
18,5.32345e-05,1.05e-07
18,5.3569e-05,1.2e-07
18,6.17991e-05,2.03e-07
