1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05878419300,3.05872475000,2.95624250700,2.96417508900,Residual,25046666.6470,MLUPs,847.395512875
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05742653600,3.05741577800,2.95748809200,2.96551275200,Residual,4166666.66665,MLUPs,847.771800722
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05624439100,3.05623558200,2.95631767300,2.96423968000,Residual,887345.678689,MLUPs,848.099715989
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05707655200,3.05706913900,2.95702281700,2.96509091800,Residual,263631.687185,MLUPs,847.868856377
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05590019300,3.05589719600,2.95604469800,2.96392406700,Residual,107971.107683,MLUPs,848.195240780
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.06009579300,3.06008853900,2.95673308700,2.96883489600,Residual,55629.4481252,MLUPs,847.032307266
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05897617600,3.05897398900,2.95722273700,2.96758814500,Residual,33112.4976770,MLUPs,847.342329874
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05716032400,3.05715751000,2.95684666500,2.96545842200,Residual,21621.3395625,MLUPs,847.845623159
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05691414200,3.05689836900,2.95695102000,2.96526245300,Residual,15046.3818811,MLUPs,847.913902582
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05723840500,3.05722405300,2.95663392100,2.96570621200,Residual,10971.2288966,MLUPs,847.823969423
