numproc,exec-time,init-time
54,7.08851e-05,1.8e-07
54,6.95792e-05,1.34e-07
54,7.00232e-05,1.45e-07
54,7.03395e-05,1.58e-07
54,6.9882e-05,4.1e-08
54,6.96603e-05,1.49e-07
54,6.95509e-05,1.27e-07
54,7.04791e-05,1.52e-07
54,6.95355e-05,1.34e-07
54,6.92308e-05,1.38e-07
