numproc,exec-time,init-time
30,3.71737e-05,1.61e-07
30,3.82303e-05,1.52e-07
30,3.73334e-05,1.76e-07
30,4.13147e-05,1.26e-07
30,4.01608e-05,1.45e-07
30,3.65791e-05,1.1e-07
30,3.84173e-05,1.35e-07
30,3.68021e-05,1.27e-07
30,3.68828e-05,2.53e-07
30,3.91034e-05,2.62e-07
