1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94291854800,1.94165313800,1.88282468100,1.88978010500,Residual,16023333.3207,MLUPs,1334.07548282
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94009679400,1.94009121400,1.88266288500,1.88999852200,Residual,2666666.66665,MLUPs,1336.01581530
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93980329500,1.93979891500,1.88235308800,1.88979046300,Residual,567901.234395,MLUPs,1336.21795915
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94032676900,1.94031490700,1.88294704000,1.89025418200,Residual,168724.279799,MLUPs,1335.85746556
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93983315200,1.93981873300,1.88243453900,1.88970781500,Residual,69101.5089160,MLUPs,1336.19739271
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94027445500,1.94027097200,1.88283416200,1.89020594400,Residual,35602.8467978,MLUPs,1335.89348317
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94010345800,1.94009929000,1.88254441600,1.89002750600,Residual,21191.9985126,MLUPs,1336.01122626
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94014691100,1.94014266100,1.88295646500,1.89003425500,Residual,13837.6573202,MLUPs,1335.98130394
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93996807800,1.93995723700,1.88256518000,1.88990697100,Residual,9629.68440473,MLUPs,1336.10445934
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94003843200,1.94003571400,1.88260688000,1.88995399600,Residual,7021.58649341,MLUPs,1336.05600654
