numproc,exec-time,init-time
44,7.13421e-05,1.42e-07
44,7.15313e-05,1.55e-07
44,7.25255e-05,1.07e-07
44,7.14434e-05,1.49e-07
44,7.17183e-05,1.51e-07
44,7.20252e-05,1.53e-07
44,7.52796e-05,1.07e-07
44,7.25577e-05,4.54e-07
44,7.25415e-05,1.59e-07
44,7.1365e-05,1.49e-07
