pre.send,main.matrix,remain.matrix,total.comput,total
0.00766188,0.156863,0.0076623,0.164525,0.172187
0.00760867,0.157944,0.00760897,0.165553,0.173162
0.00780976,0.160439,0.00781,0.168249,0.176059
0.00822106,0.156518,0.00822141,0.16474,0.172961
0.00825202,0.156501,0.00825233,0.164753,0.173005
0.00766669,0.15673,0.00766688,0.164397,0.172064
0.00770691,0.15599,0.00770723,0.163697,0.171404
0.00766774,0.156998,0.00766818,0.164667,0.172334
0.00762706,0.157043,0.00762735,0.164671,0.172298
0.00766067,0.155909,0.00766095,0.16357,0.171231
