#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.01,3.97
8,1000,1.00,8.01
16,1000,1.00,16.01
32,1000,1.01,31.56
64,1000,1.14,56.01
128,1000,1.20,106.86
256,1000,1.43,179.02
512,1000,1.51,339.80
1024,1000,1.66,615.64
2048,1000,2.33,879.35
4096,1000,3.17,1290.71
8192,1000,4.43,1848.79
16384,1000,6.25,2622.43
32768,1000,8.41,3894.86
65536,640,12.33,5317.00
131072,320,18.50,7086.80
262144,160,32.05,8178.32
524288,80,54.71,9583.35
1048576,40,98.80,10613.25
2097152,20,182.17,11511.89
4194304,10,353.38,11869.08
8388608,5,693.88,12089.41
16777216,2,1383.36,12127.91
33554432,1,2755.53,12177.12
67108864,1,5519.29,12158.97
134217728,1,11023.15,12175.99
268435456,1,22084.11,12155.14
