#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.01,1.98
4,1000,1.01,3.97
8,1000,1.00,8.00
16,1000,1.00,16.01
32,1000,1.01,31.58
64,1000,1.15,55.66
128,1000,1.20,107.00
256,1000,1.43,178.72
512,1000,1.51,339.42
1024,1000,1.66,615.49
2048,1000,2.32,881.01
4096,1000,3.17,1293.38
8192,1000,4.45,1841.12
16384,1000,6.23,2629.44
32768,1000,8.41,3894.84
65536,640,12.26,5346.27
131072,320,18.38,7133.01
262144,160,32.00,8192.81
524288,80,54.19,9674.88
1048576,40,97.29,10777.98
2097152,20,182.19,11510.58
4194304,10,352.74,11890.80
8388608,5,692.03,12121.73
16777216,2,1381.65,12142.87
33554432,1,2757.55,12168.20
67108864,1,5515.26,12167.85
134217728,1,11036.78,12160.95
268435456,1,22089.47,12152.19
