#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,0.99,1.01
2,1000,1.00,1.99
4,1000,1.01,3.96
8,1000,1.00,8.04
16,1000,1.00,16.01
32,1000,1.01,31.57
64,1000,1.15,55.85
128,1000,1.19,107.58
256,1000,1.43,178.75
512,1000,1.50,340.76
1024,1000,1.67,614.66
2048,1000,2.32,882.64
4096,1000,3.17,1291.90
8192,1000,4.43,1847.85
16384,1000,6.25,2622.72
32768,1000,8.41,3896.20
65536,640,12.34,5308.74
131072,320,18.51,7081.69
262144,160,32.00,8192.83
524288,80,54.23,9667.70
1048576,40,98.09,10690.46
2097152,20,182.25,11507.02
4194304,10,353.33,11870.91
8388608,5,692.14,12119.82
16777216,2,1384.89,12114.50
33554432,1,2762.44,12146.69
67108864,1,5522.81,12151.22
134217728,1,11029.71,12168.75
268435456,1,22081.83,12156.39
