#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.99
2,1000,0.20,10.22
4,1000,0.20,20.47
8,1000,0.19,41.73
16,1000,0.19,82.06
32,1000,0.22,145.48
64,1000,0.22,289.19
128,1000,0.31,419.42
256,1000,0.34,754.29
512,1000,0.40,1283.31
1024,1000,0.49,2091.60
2048,1000,0.74,2754.84
4096,1000,1.11,3681.50
8192,1000,1.85,4421.97
16384,1000,2.95,5562.41
32768,1000,4.73,6927.15
65536,640,8.05,8139.01
131072,320,15.03,8721.94
262144,160,13.80,18990.62
524288,80,28.63,18311.08
1048576,40,63.13,16610.62
2097152,20,148.81,14093.13
4194304,10,339.08,12369.83
8388608,5,870.46,9636.95
16777216,2,2300.96,7291.40
33554432,1,5218.17,6430.31
67108864,1,10470.13,6409.56
134217728,1,20857.19,6435.08
268435456,1,41650.06,6445.02
