#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.92
2,1000,0.20,9.80
4,1000,0.20,20.38
8,1000,0.19,41.55
16,1000,0.19,82.26
32,1000,0.22,145.12
64,1000,0.22,286.25
128,1000,0.32,404.35
256,1000,0.33,782.11
512,1000,0.39,1304.29
1024,1000,0.49,2077.15
2048,1000,0.75,2745.64
4096,1000,1.12,3666.29
8192,1000,1.85,4418.72
16384,1000,2.95,5555.57
32768,1000,4.74,6917.39
65536,640,8.07,8124.15
131072,320,14.49,9043.09
262144,160,12.67,20697.67
524288,80,23.83,21998.88
1048576,40,59.38,17658.25
2097152,20,138.46,15146.27
4194304,10,319.68,13120.52
8388608,5,900.06,9320.02
16777216,2,2314.60,7248.44
33554432,1,5215.31,6433.83
67108864,1,10468.04,6410.83
134217728,1,20806.98,6450.61
268435456,1,41593.44,6453.79
