#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.80
2,1000,0.20,9.99
4,1000,0.22,18.26
8,1000,0.20,39.41
16,1000,0.20,78.82
32,1000,0.22,143.34
64,1000,0.22,288.20
128,1000,0.31,415.52
256,1000,0.33,779.57
512,1000,0.38,1348.97
1024,1000,0.49,2086.03
2048,1000,0.74,2757.75
4096,1000,1.12,3672.37
8192,1000,1.88,4354.72
16384,1000,2.97,5513.59
32768,1000,4.81,6810.30
65536,640,8.10,8092.34
131072,320,14.83,8841.02
262144,160,13.32,19687.77
524288,80,25.62,20460.63
1048576,40,58.40,17953.84
2097152,20,145.12,14450.69
4194304,10,328.08,12784.28
8388608,5,889.58,9429.81
16777216,2,2296.97,7304.05
33554432,1,5211.80,6438.17
67108864,1,10472.56,6408.06
134217728,1,20829.96,6443.49
268435456,1,41670.17,6441.91
