#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,4.92
2,1000,0.20,10.22
4,1000,0.20,20.09
8,1000,0.20,40.84
16,1000,0.19,83.05
32,1000,0.22,143.72
64,1000,0.22,288.44
128,1000,0.31,416.71
256,1000,0.32,793.83
512,1000,0.39,1321.30
1024,1000,0.49,2104.55
2048,1000,0.74,2766.15
4096,1000,1.11,3686.33
8192,1000,1.86,4415.77
16384,1000,2.94,5566.91
32768,1000,4.72,6948.07
65536,640,8.02,8169.87
131072,320,14.41,9093.42
262144,160,12.91,20305.46
524288,80,23.54,22269.54
1048576,40,56.38,18599.90
2097152,20,138.18,15177.25
4194304,10,317.60,13206.30
8388608,5,888.43,9442.01
16777216,2,2311.35,7258.62
33554432,1,5211.33,6438.74
67108864,1,10362.36,6476.21
134217728,1,20884.72,6426.60
268435456,1,41662.44,6443.10
