#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.21,4.88
2,1000,0.20,10.24
4,1000,0.20,20.28
8,1000,0.19,41.05
16,1000,0.19,82.86
32,1000,0.22,146.16
64,1000,0.22,293.04
128,1000,0.31,410.23
256,1000,0.32,800.04
512,1000,0.37,1389.08
1024,1000,0.49,2104.54
2048,1000,0.74,2752.21
4096,1000,1.12,3671.88
8192,1000,1.85,4416.22
16384,1000,2.95,5549.36
32768,1000,4.71,6951.29
65536,640,8.03,8160.39
131072,320,14.45,9068.28
262144,160,12.62,20778.65
524288,80,23.63,22191.77
1048576,40,58.01,18075.08
2097152,20,138.00,15196.91
4194304,10,321.63,13040.70
8388608,5,901.27,9307.55
16777216,2,2312.92,7253.68
33554432,1,5195.32,6458.59
67108864,1,10515.19,6382.09
134217728,1,20826.05,6444.70
268435456,1,41760.82,6427.93
