#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.21,4.85
2,1000,0.20,10.03
4,1000,0.20,19.68
8,1000,0.20,39.77
16,1000,0.19,84.09
32,1000,0.23,141.27
64,1000,0.23,280.27
128,1000,0.33,393.44
256,1000,0.33,774.14
512,1000,0.41,1247.81
1024,1000,0.49,2076.81
2048,1000,0.77,2672.60
4096,1000,1.16,3530.94
8192,1000,1.96,4185.99
16384,1000,3.12,5258.90
32768,1000,5.03,6516.81
65536,640,8.37,7826.38
131072,320,15.20,8621.52
262144,160,13.84,18936.74
524288,80,26.25,19976.29
1048576,40,61.04,17179.41
2097152,20,142.31,14736.63
4194304,10,313.11,13395.44
8388608,5,897.97,9341.78
16777216,2,2309.68,7263.88
33554432,1,5190.76,6464.26
67108864,1,10503.58,6389.14
134217728,1,20857.65,6434.94
268435456,1,41761.35,6427.84
