#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.75
2,1000,0.20,9.88
4,1000,0.21,19.44
8,1000,0.20,39.19
16,1000,0.20,81.75
32,1000,0.23,137.74
64,1000,0.23,278.13
128,1000,0.31,407.80
256,1000,0.33,781.43
512,1000,0.38,1348.68
1024,1000,0.51,2024.04
2048,1000,0.76,2682.53
4096,1000,1.16,3522.31
8192,1000,1.96,4187.62
16384,1000,3.16,5189.04
32768,1000,4.95,6614.64
65536,640,8.45,7758.18
131072,320,14.95,8765.85
262144,160,13.86,18918.52
524288,80,26.20,20013.13
1048576,40,60.76,17257.72
2097152,20,143.65,14599.08
4194304,10,330.61,12686.51
8388608,5,869.13,9651.77
16777216,2,2278.38,7363.66
33554432,1,5216.88,6431.90
67108864,1,10492.38,6395.96
134217728,1,20839.44,6440.56
268435456,1,41822.10,6418.51
