#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.72
2,1000,0.21,9.46
4,1000,0.21,19.08
8,1000,0.21,38.95
16,1000,0.21,77.67
32,1000,0.23,141.21
64,1000,0.23,282.52
128,1000,0.31,418.63
256,1000,0.31,822.34
512,1000,0.39,1320.77
1024,1000,0.49,2093.06
2048,1000,0.74,2764.12
4096,1000,1.11,3677.59
8192,1000,1.86,4412.84
16384,1000,2.96,5533.10
32768,1000,5.01,6545.91
65536,640,8.38,7822.23
131072,320,15.01,8729.68
262144,160,13.73,19093.25
524288,80,25.77,20344.67
1048576,40,62.09,16889.20
2097152,20,143.78,14585.54
4194304,10,322.89,12990.04
8388608,5,907.05,9248.27
16777216,2,2311.99,7256.62
33554432,1,5219.21,6429.03
67108864,1,10449.35,6422.30
134217728,1,20831.21,6443.11
268435456,1,41641.77,6446.30
