pre.send,main.matrix,remain.matrix,total.comput,total
0.008151,0.192703,0.00998606,0.202689,0.21084
0.00764355,0.193619,0.00949491,0.203114,0.210757
0.00827422,0.195192,0.0102498,0.205442,0.213716
0.00767823,0.197425,0.0095767,0.207002,0.21468
0.00812909,0.192248,0.00997739,0.202225,0.210354
0.00815801,0.192635,0.0100005,0.202635,0.210793
0.00769715,0.194897,0.00953543,0.204433,0.21213
0.00766218,0.195541,0.00949878,0.20504,0.212702
0.00758508,0.19395,0.00941283,0.203363,0.210948
0.00871373,0.19359,0.0105448,0.204135,0.212848
