1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,2.00932117300,2.00000672600,1.88469518300,1.93015553100,Residual,46043333.2968,MLUPs,5159.95159924
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97890263000,1.97870781300,1.88536418300,1.92297739500,Residual,7666666.66663,MLUPs,5239.26738124
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97976346800,1.97955803100,1.88804233300,1.92399394300,Residual,1632716.04889,MLUPs,5236.98925027
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97997848100,1.97977743200,1.88766360500,1.92380312000,Residual,485082.304422,MLUPs,5236.42054673
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98004450500,1.97984383800,1.88886961800,1.92387521600,Residual,198666.838132,MLUPs,5236.24593984
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98117040600,1.98096253200,1.88840343600,1.92455151100,Residual,102358.184543,MLUPs,5233.27017636
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98092803700,1.98072701100,1.88901648100,1.92473922200,Residual,60926.9957236,MLUPs,5233.91047345
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98086573900,1.98066611500,1.88816322800,1.92456021000,Residual,39783.2647955,MLUPs,5234.07507933
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98105882000,1.98084811300,1.88882569600,1.92511922200,Residual,27685.3426636,MLUPs,5233.56494786
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98389000400,1.98368471400,1.88843855300,1.92766110900,Residual,20187.0611683,MLUPs,5226.09619439
