pre.send,main.matrix,remain.matrix,total.comput,total
0.00784409,0.258049,0.0314757,0.289525,0.297369
0.00784099,0.257599,0.03142,0.289019,0.29686
0.00780502,0.258362,0.0316449,0.290007,0.297812
0.0078326,0.257264,0.0314786,0.288743,0.296575
0.00782582,0.259362,0.0316761,0.291038,0.298864
0.00784874,0.258547,0.0317081,0.290255,0.298104
0.00782971,0.25745,0.0315743,0.289024,0.296854
0.00779141,0.258218,0.0315716,0.28979,0.297581
0.00778972,0.257349,0.0315186,0.288867,0.296657
0.00716304,0.258108,0.0307189,0.288827,0.29599
