numproc,exec-time,init-time
24,8.5496e-05,1.36e-07
24,7.63075e-05,1.06e-07
24,8.29616e-05,1.46e-07
24,7.65068e-05,1.5e-07
24,8.25695e-05,1.4e-07
24,7.61189e-05,1.95e-07
24,7.83662e-05,1.73e-07
24,8.4684e-05,1.61e-07
24,7.63564e-05,1.11e-07
24,8.31761e-05,1.31e-07
