pre.send,main.matrix,remain.matrix,total.comput,total
0.00792175,0.324969,0.028557,0.353526,0.361447
0.00781919,0.320944,0.0282169,0.349161,0.356981
0.00778563,0.321814,0.0283145,0.350128,0.357914
0.00781934,0.329238,0.0283776,0.357615,0.365434
0.00784086,0.321289,0.0282644,0.349553,0.357394
0.0078594,0.321833,0.0284019,0.350235,0.358095
0.00787017,0.325047,0.0285088,0.353555,0.361426
0.00727118,0.329642,0.0277629,0.357405,0.364676
0.00778813,0.324686,0.0283031,0.352989,0.360777
0.00790351,0.332132,0.0284686,0.3606,0.368504
