1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94015705000,1.93896992300,1.88329276400,1.88831062400,Residual,14023333.3223,MLUPs,890.649548190
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93831330300,1.93831168300,1.88349080200,1.88873997800,Residual,2333333.33332,MLUPs,891.496744786
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93789016300,1.93788682600,1.88314689300,1.88831074000,Residual,496913.580090,MLUPs,891.691403874
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93811281500,1.93811184800,1.88353960700,1.88851830400,Residual,147633.744824,MLUPs,891.588965630
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93788961300,1.93788676300,1.88321545800,1.88828048500,Residual,60463.8203021,MLUPs,891.691656949
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93802718000,1.93802418800,1.88348619600,1.88848079600,Residual,31152.4909487,MLUPs,891.628361992
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93838553700,1.93838509100,1.88367005500,1.88881149400,Residual,18542.9986987,MLUPs,891.463523131
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93833876600,1.93833788500,1.88360253500,1.88875715500,Residual,12107.9501551,MLUPs,891.485033633
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93844193400,1.93843993100,1.88360999000,1.88886780600,Residual,8425.97385394,MLUPs,891.437586905
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93842029800,1.93841827200,1.88386432800,1.88885207600,Residual,6143.88818190,MLUPs,891.447536833
